# Source data for Extended Data Figure 1,
,
# Extended Data Figure 1a: GALA-V delay resolution function,
# Freq Array: 6000 8500 10400 13300,
# Effective BW = 2685.12,
# GCM of Frq. Intvl= 100 [MHz],
# Ambguity = 10 [nsec],
# Columns are delay in nanoseconds and amplitude,
,
-12.6282,6.12E-05
-12.6221,5.03E-06
-12.616,3.24E-05
-12.6099,6.39E-05
-12.6038,9.32E-05
-12.5977,0.000117456
-12.5916,0.000135331
-12.5854,0.000158856
-12.5793,0.000220472
-12.5732,0.000349232
-12.5671,0.000553561
-12.561,0.000834607
-12.5549,0.00119251
-12.5488,0.00162601
-12.5427,0.00213165
-12.5366,0.00270343
-12.5305,0.00333263
-12.5244,0.00400792
-12.5183,0.00471556
-12.5122,0.00543964
-12.5061,0.00616249
-12.5,0.00686511
-12.4939,0.00752765
-12.4878,0.00812992
-12.4817,0.008652
-12.4756,0.00907475
-12.4695,0.00938039
-12.4634,0.00955305
-12.4573,0.00957922
-12.4512,0.00944826
-12.4451,0.00915276
-12.439,0.00868883
-12.4329,0.00805637
-12.4268,0.00725916
-12.4207,0.00630494
-12.4146,0.00520535
-12.4084,0.00397582
-12.4023,0.00263561
-12.3962,0.00120977
-12.3901,0.000338681
-12.384,0.00184102
-12.3779,0.00338458
-12.3718,0.00491207
-12.3657,0.00639287
-12.3596,0.00779797
-12.3535,0.00909971
-12.3474,0.0102724
-12.3413,0.0112927
-12.3352,0.0121406
-12.3291,0.0127996
-12.323,0.0132574
-12.3169,0.0135059
-12.3108,0.0135421
-12.3047,0.0133679
-12.2986,0.0129902
-12.2925,0.012421
-12.2864,0.0116773
-12.2803,0.0107813
-12.2742,0.00976021
-12.2681,0.00864646
-12.262,0.00747888
-12.2559,0.00630475
-12.2498,0.00518471
-12.2437,0.00420193
-12.2375,0.00347155
-12.2314,0.00311756
-12.2253,0.00316918
-12.2192,0.00349703
-12.2131,0.00392473
-12.207,0.00432792
-12.2009,0.0046392
-12.1948,0.0048302
-12.1887,0.00490151
-12.1826,0.00488124
-12.1765,0.00482858
-12.1704,0.00483646
-12.1643,0.00502031
-12.1582,0.00548131
-12.1521,0.00626309
-12.146,0.00734441
-12.1399,0.00866738
-12.1338,0.0101654
-12.1277,0.0117754
-12.1216,0.0134406
-12.1155,0.0151096
-12.1094,0.0167358
-12.1033,0.0182764
-12.0972,0.0196928
-12.0911,0.0209503
-12.085,0.0220186
-12.0789,0.0228721
-12.0728,0.0234902
-12.0667,0.023858
-12.0605,0.0239657
-12.0544,0.0238096
-12.0483,0.0233917
-12.0422,0.0227199
-12.0361,0.0218075
-12.03,0.0206733
-12.0239,0.0193411
-12.0178,0.0178397
-12.0117,0.0162023
-12.0056,0.0144668
-11.9995,0.0126763
-11.9934,0.0108799
-11.9873,0.0091366
-11.9812,0.0075216
-11.9751,0.00613746
-11.969,0.00512328
-11.9629,0.00462254
-11.9568,0.00466456
-11.9507,0.00509428
-11.9446,0.00569359
-11.9385,0.00629959
-11.9324,0.00681622
-11.9263,0.00719109
-11.9202,0.00739753
-11.9141,0.00742466
-11.908,0.00727215
-11.9019,0.00694731
-11.8958,0.00646328
-11.8896,0.0058377
-11.8835,0.00509177
-11.8774,0.00424936
-11.8713,0.00333632
-11.8652,0.00238032
-11.8591,0.00141296
-11.853,0.000505211
-11.8469,0.000612897
-11.8408,0.00145423
-11.8347,0.00225667
-11.8286,0.00297348
-11.8225,0.00358634
-11.8164,0.00408344
-11.8103,0.00445746
-11.8042,0.00470517
-11.7981,0.00482736
-11.792,0.00482867
-11.7859,0.00471745
-11.7798,0.00450559
-11.7737,0.00420837
-11.7676,0.00384435
-11.7615,0.00343548
-11.7554,0.0030075
-11.7493,0.00259078
-11.7432,0.00222102
-11.7371,0.00193739
-11.731,0.00177214
-11.7249,0.00173049
-11.7188,0.00178063
-11.7126,0.00187148
-11.7065,0.00195648
-11.7004,0.0020029
-11.6943,0.00199079
-11.6882,0.00190969
-11.6821,0.00175605
-11.676,0.0015315
-11.6699,0.0012417
-11.6638,0.000895462
-11.6577,0.000504049
-11.6516,8.05E-05
-11.6455,0.000360934
-11.6394,0.00080562
-11.6333,0.00123902
-11.6272,0.00164748
-11.6211,0.00201891
-11.615,0.0023435
-11.6089,0.00261452
-11.6028,0.00282912
-11.5967,0.00298922
-11.5906,0.00310233
-11.5845,0.00318225
-11.5784,0.00324913
-11.5723,0.00332817
-11.5662,0.0034461
-11.5601,0.00362558
-11.554,0.00387931
-11.5479,0.00420691
-11.5417,0.00459605
-11.5356,0.00502626
-11.5295,0.00547312
-11.5234,0.00591141
-11.5173,0.00631707
-11.5112,0.00666843
-11.5051,0.00694702
-11.499,0.00713832
-11.4929,0.00723244
-11.4868,0.00722506
-11.4807,0.00711846
-11.4746,0.00692295
-11.4685,0.0066587
-11.4624,0.00635791
-11.4563,0.00606663
-11.4502,0.00584413
